source,region,country,year,metric_type,value
Energy Institute,Africa,South Africa,1986,CO₂ emissions from energy (MtCO₂),299.4242673
Energy Institute,Africa,Western Africa,1986,CO₂ emissions from energy (MtCO₂),44.76930325
Energy Institute,Africa,Algeria,1987,CO₂ emissions from energy (MtCO₂),62.67455825
Energy Institute,Africa,Egypt,1987,CO₂ emissions from energy (MtCO₂),79.84857542
Energy Institute,Africa,Other Northern Africa,1987,CO₂ emissions from energy (MtCO₂),37.27228285
Energy Institute,Africa,Eastern Africa,1987,CO₂ emissions from energy (MtCO₂),41.17520203
Energy Institute,Africa,Morocco,1987,CO₂ emissions from energy (MtCO₂),18.21255449
Energy Institute,Africa,Other Southern Africa,1987,CO₂ emissions from energy (MtCO₂),2.399816892
Energy Institute,Africa,South Africa,1987,CO₂ emissions from energy (MtCO₂),306.7620379
Energy Institute,Africa,Middle Africa,1987,CO₂ emissions from energy (MtCO₂),14.41943327
Energy Institute,Africa,Western Africa,1987,CO₂ emissions from energy (MtCO₂),47.0514764
Energy Institute,Africa,Middle Africa,1988,CO₂ emissions from energy (MtCO₂),15.41317973
Energy Institute,Africa,Algeria,1988,CO₂ emissions from energy (MtCO₂),66.88505704
Energy Institute,Africa,Egypt,1988,CO₂ emissions from energy (MtCO₂),81.05222518
Energy Institute,Africa,Western Africa,1988,CO₂ emissions from energy (MtCO₂),50.24844509
Energy Institute,Africa,South Africa,1988,CO₂ emissions from energy (MtCO₂),330.5444776
Energy Institute,Africa,Other Southern Africa,1988,CO₂ emissions from energy (MtCO₂),2.705980667
Energy Institute,Africa,Other Northern Africa,1988,CO₂ emissions from energy (MtCO₂),37.69538957
Energy Institute,Africa,Eastern Africa,1988,CO₂ emissions from energy (MtCO₂),44.10655969
Energy Institute,Africa,Morocco,1988,CO₂ emissions from energy (MtCO₂),19.15634058
Energy Institute,Africa,Eastern Africa,1989,CO₂ emissions from energy (MtCO₂),44.16763551
Energy Institute,Africa,Other Northern Africa,1989,CO₂ emissions from energy (MtCO₂),39.78990424
Energy Institute,Africa,Morocco,1989,CO₂ emissions from energy (MtCO₂),20.98020286
Energy Institute,Africa,Other Southern Africa,1989,CO₂ emissions from energy (MtCO₂),2.993767566
Energy Institute,Africa,Middle Africa,1989,CO₂ emissions from energy (MtCO₂),15.29244085
Energy Institute,Africa,Western Africa,1989,CO₂ emissions from energy (MtCO₂),52.05720522
Energy Institute,Africa,South Africa,1989,CO₂ emissions from energy (MtCO₂),312.5253849
Energy Institute,Africa,Egypt,1989,CO₂ emissions from energy (MtCO₂),84.89635179
Energy Institute,Africa,Algeria,1989,CO₂ emissions from energy (MtCO₂),65.13472268
Energy Institute,Africa,South Africa,1990,CO₂ emissions from energy (MtCO₂),324.8696202
Energy Institute,Africa,Other Northern Africa,1990,CO₂ emissions from energy (MtCO₂),38.96128033
Energy Institute,Africa,Other Southern Africa,1990,CO₂ emissions from energy (MtCO₂),6.235533202
Energy Institute,Africa,Algeria,1990,CO₂ emissions from energy (MtCO₂),65.35382856
Energy Institute,Africa,Egypt,1990,CO₂ emissions from energy (MtCO₂),86.60098577
Energy Institute,Africa,Morocco,1990,CO₂ emissions from energy (MtCO₂),21.31564887
Energy Institute,Africa,Western Africa,1990,CO₂ emissions from energy (MtCO₂),50.67751335
Energy Institute,Africa,Middle Africa,1990,CO₂ emissions from energy (MtCO₂),14.30664859
Energy Institute,Africa,Eastern Africa,1990,CO₂ emissions from energy (MtCO₂),50.11923331
Energy Institute,Africa,Other Northern Africa,1991,CO₂ emissions from energy (MtCO₂),39.23748645
Energy Institute,Africa,Western Africa,1991,CO₂ emissions from energy (MtCO₂),52.56638652
Energy Institute,Africa,Eastern Africa,1991,CO₂ emissions from energy (MtCO₂),46.51973241
Energy Institute,Africa,Middle Africa,1991,CO₂ emissions from energy (MtCO₂),13.12442629
Energy Institute,Africa,Morocco,1991,CO₂ emissions from energy (MtCO₂),21.54651564
Energy Institute,Africa,Algeria,1991,CO₂ emissions from energy (MtCO₂),65.27828789
Energy Institute,Africa,Egypt,1991,CO₂ emissions from energy (MtCO₂),87.13213495
Energy Institute,Africa,Other Southern Africa,1991,CO₂ emissions from energy (MtCO₂),6.20193721
Energy Institute,Africa,South Africa,1991,CO₂ emissions from energy (MtCO₂),319.2214219
Energy Institute,Africa,Other Southern Africa,1992,CO₂ emissions from energy (MtCO₂),6.891614924
Energy Institute,Africa,Middle Africa,1992,CO₂ emissions from energy (MtCO₂),13.07837313
Energy Institute,Africa,Egypt,1992,CO₂ emissions from energy (MtCO₂),85.55860633
Energy Institute,Africa,Morocco,1992,CO₂ emissions from energy (MtCO₂),24.24855164
Energy Institute,Africa,Western Africa,1992,CO₂ emissions from energy (MtCO₂),58.10609492
Energy Institute,Africa,Other Northern Africa,1992,CO₂ emissions from energy (MtCO₂),39.75257128
Energy Institute,Africa,Algeria,1992,CO₂ emissions from energy (MtCO₂),66.56237718
Energy Institute,Africa,Eastern Africa,1992,CO₂ emissions from energy (MtCO₂),47.06057131
Energy Institute,Africa,South Africa,1992,CO₂ emissions from energy (MtCO₂),327.2336812
Energy Institute,Africa,Middle Africa,1993,CO₂ emissions from energy (MtCO₂),13.30469004
Energy Institute,Africa,Western Africa,1993,CO₂ emissions from energy (MtCO₂),58.80541636
Energy Institute,Africa,Morocco,1993,CO₂ emissions from energy (MtCO₂),25.15978235
Energy Institute,Africa,Egypt,1993,CO₂ emissions from energy (MtCO₂),84.40074094
Energy Institute,Africa,Algeria,1993,CO₂ emissions from energy (MtCO₂),62.12419087
Energy Institute,Africa,Eastern Africa,1993,CO₂ emissions from energy (MtCO₂),51.83646349
Energy Institute,Africa,Other Southern Africa,1993,CO₂ emissions from energy (MtCO₂),6.967020481
Energy Institute,Africa,South Africa,1993,CO₂ emissions from energy (MtCO₂),329.5939045
Energy Institute,Africa,Other Northern Africa,1993,CO₂ emissions from energy (MtCO₂),41.49180147
Energy Institute,Africa,Other Northern Africa,1994,CO₂ emissions from energy (MtCO₂),46.31772028
Energy Institute,Africa,Other Southern Africa,1994,CO₂ emissions from energy (MtCO₂),7.422598784
Energy Institute,Africa,Eastern Africa,1994,CO₂ emissions from energy (MtCO₂),51.10776526
Energy Institute,Africa,Algeria,1994,CO₂ emissions from energy (MtCO₂),62.81518429
Energy Institute,Africa,Morocco,1994,CO₂ emissions from energy (MtCO₂),27.2950166
Energy Institute,Africa,Egypt,1994,CO₂ emissions from energy (MtCO₂),88.23813528
Energy Institute,Africa,South Africa,1994,CO₂ emissions from energy (MtCO₂),340.2975454
Energy Institute,Africa,Middle Africa,1994,CO₂ emissions from energy (MtCO₂),12.98905997
Energy Institute,Africa,Western Africa,1994,CO₂ emissions from energy (MtCO₂),58.30406748
Energy Institute,Africa,Eastern Africa,1995,CO₂ emissions from energy (MtCO₂),51.4035628
Energy Institute,Africa,Egypt,1995,CO₂ emissions from energy (MtCO₂),93.55982764
Energy Institute,Africa,Morocco,1995,CO₂ emissions from energy (MtCO₂),27.1470506
Energy Institute,Africa,Western Africa,1995,CO₂ emissions from energy (MtCO₂),59.66715952
Energy Institute,Africa,Other Southern Africa,1995,CO₂ emissions from energy (MtCO₂),7.642289771
Energy Institute,Africa,Middle Africa,1995,CO₂ emissions from energy (MtCO₂),12.97402271
Energy Institute,Africa,Other Northern Africa,1995,CO₂ emissions from energy (MtCO₂),49.55514566
Energy Institute,Africa,Algeria,1995,CO₂ emissions from energy (MtCO₂),65.15931368
Energy Institute,Africa,South Africa,1995,CO₂ emissions from energy (MtCO₂),351.153984
Energy Institute,Africa,Other Southern Africa,1996,CO₂ emissions from energy (MtCO₂),7.295004413
Energy Institute,Africa,Western Africa,1996,CO₂ emissions from energy (MtCO₂),64.47657337
Energy Institute,Africa,Algeria,1996,CO₂ emissions from energy (MtCO₂),64.33488379
Energy Institute,Africa,Eastern Africa,1996,CO₂ emissions from energy (MtCO₂),50.49803028
Energy Institute,Africa,Morocco,1996,CO₂ emissions from energy (MtCO₂),27.6247441
Energy Institute,Africa,South Africa,1996,CO₂ emissions from energy (MtCO₂),357.305897
Energy Institute,Africa,Other Northern Africa,1996,CO₂ emissions from energy (MtCO₂),51.50583262
Energy Institute,Africa,Egypt,1996,CO₂ emissions from energy (MtCO₂),99.74585666
Energy Institute,Africa,Middle Africa,1996,CO₂ emissions from energy (MtCO₂),13.07541148
Energy Institute,Africa,Egypt,1997,CO₂ emissions from energy (MtCO₂),103.6749241
Energy Institute,Africa,Eastern Africa,1997,CO₂ emissions from energy (MtCO₂),54.02645017
Energy Institute,Africa,Algeria,1997,CO₂ emissions from energy (MtCO₂),61.84085543
Energy Institute,Africa,South Africa,1997,CO₂ emissions from energy (MtCO₂),365.1495533
Energy Institute,Africa,Other Southern Africa,1997,CO₂ emissions from energy (MtCO₂),7.850095103
Energy Institute,Africa,Western Africa,1997,CO₂ emissions from energy (MtCO₂),65.22005853
Energy Institute,Africa,Morocco,1997,CO₂ emissions from energy (MtCO₂),28.37352581
Energy Institute,Africa,Middle Africa,1997,CO₂ emissions from energy (MtCO₂),13.52278391
Energy Institute,Africa,Other Northern Africa,1997,CO₂ emissions from energy (MtCO₂),52.81034562
Energy Institute,Africa,Algeria,1998,CO₂ emissions from energy (MtCO₂),64.41032085
Energy Institute,Africa,Egypt,1998,CO₂ emissions from energy (MtCO₂),108.3188298
Energy Institute,Africa,Other Northern Africa,1998,CO₂ emissions from energy (MtCO₂),54.90442401
Energy Institute,Africa,Other Southern Africa,1998,CO₂ emissions from energy (MtCO₂),8.556981943
Energy Institute,Africa,South Africa,1998,CO₂ emissions from energy (MtCO₂),357.5515523
Energy Institute,Africa,Morocco,1998,CO₂ emissions from energy (MtCO₂),29.89478791
Energy Institute,Africa,Western Africa,1998,CO₂ emissions from energy (MtCO₂),68.53395067
Energy Institute,Africa,Middle Africa,1998,CO₂ emissions from energy (MtCO₂),12.61532019
Energy Institute,Africa,Eastern Africa,1998,CO₂ emissions from energy (MtCO₂),53.51595545
Energy Institute,Africa,Middle Africa,1999,CO₂ emissions from energy (MtCO₂),13.48018466
Energy Institute,Africa,Morocco,1999,CO₂ emissions from energy (MtCO₂),31.49939171
Energy Institute,Africa,Other Southern Africa,1999,CO₂ emissions from energy (MtCO₂),8.812387511
Energy Institute,Africa,Egypt,1999,CO₂ emissions from energy (MtCO₂),114.0117145
Energy Institute,Africa,Algeria,1999,CO₂ emissions from energy (MtCO₂),64.42816805
Energy Institute,Africa,Western Africa,1999,CO₂ emissions from energy (MtCO₂),68.15060703
Energy Institute,Africa,South Africa,1999,CO₂ emissions from energy (MtCO₂),370.1109815
Energy Institute,Africa,Eastern Africa,1999,CO₂ emissions from energy (MtCO₂),53.67057997
Energy Institute,Africa,Other Northern Africa,1999,CO₂ emissions from energy (MtCO₂),55.09910331
Energy Institute,Africa,Other Northern Africa,2000,CO₂ emissions from energy (MtCO₂),58.51482406
Energy Institute,Africa,Other Southern Africa,2000,CO₂ emissions from energy (MtCO₂),8.94389273
Energy Institute,Africa,Algeria,2000,CO₂ emissions from energy (MtCO₂),62.5948715
Energy Institute,Africa,Eastern Africa,2000,CO₂ emissions from energy (MtCO₂),51.27981752
Energy Institute,Africa,Egypt,2000,CO₂ emissions from energy (MtCO₂),122.0357988
Energy Institute,Africa,Morocco,2000,CO₂ emissions from energy (MtCO₂),31.58134466
Energy Institute,Africa,Middle Africa,2000,CO₂ emissions from energy (MtCO₂),14.65501256
Energy Institute,Africa,Western Africa,2000,CO₂ emissions from energy (MtCO₂),71.58145975
Energy Institute,Africa,South Africa,2000,CO₂ emissions from energy (MtCO₂),371.6495823
Energy Institute,Africa,Algeria,2001,CO₂ emissions from energy (MtCO₂),64.93262819
Energy Institute,Africa,Western Africa,2001,CO₂ emissions from energy (MtCO₂),76.91034179
Energy Institute,Africa,Middle Africa,2001,CO₂ emissions from energy (MtCO₂),14.98322445
Energy Institute,Africa,Morocco,2001,CO₂ emissions from energy (MtCO₂),34.35978874
Energy Institute,Africa,Other Northern Africa,2001,CO₂ emissions from energy (MtCO₂),59.62383459
Energy Institute,Africa,Egypt,2001,CO₂ emissions from energy (MtCO₂),119.8995158
Energy Institute,Africa,Other Southern Africa,2001,CO₂ emissions from energy (MtCO₂),9.119794432
Energy Institute,Africa,Eastern Africa,2001,CO₂ emissions from energy (MtCO₂),54.87416227
Energy Institute,Africa,South Africa,2001,CO₂ emissions from energy (MtCO₂),376.4755847
Energy Institute,Africa,Egypt,2002,CO₂ emissions from energy (MtCO₂),125.2248501
Energy Institute,Africa,Eastern Africa,2002,CO₂ emissions from energy (MtCO₂),53.75142852
Energy Institute,Africa,Algeria,2002,CO₂ emissions from energy (MtCO₂),67.85549277
Energy Institute,Africa,Other Northern Africa,2002,CO₂ emissions from energy (MtCO₂),60.41284369
Energy Institute,Africa,South Africa,2002,CO₂ emissions from energy (MtCO₂),366.5626693
Energy Institute,Africa,Other Southern Africa,2002,CO₂ emissions from energy (MtCO₂),8.970309161
Energy Institute,Africa,Western Africa,2002,CO₂ emissions from energy (MtCO₂),84.14797783
Energy Institute,Africa,Middle Africa,2002,CO₂ emissions from energy (MtCO₂),16.14795321
Energy Institute,Africa,Morocco,2002,CO₂ emissions from energy (MtCO₂),35.37782572
Energy Institute,Africa,Other Southern Africa,2003,CO₂ emissions from energy (MtCO₂),8.977520715
Energy Institute,Africa,Morocco,2003,CO₂ emissions from energy (MtCO₂),34.70385951
Energy Institute,Africa,Algeria,2003,CO₂ emissions from energy (MtCO₂),70.95447624
Energy Institute,Africa,South Africa,2003,CO₂ emissions from energy (MtCO₂),399.7784932
Energy Institute,Africa,Western Africa,2003,CO₂ emissions from energy (MtCO₂),82.86647313
Energy Institute,Africa,Middle Africa,2003,CO₂ emissions from energy (MtCO₂),17.83878781
Energy Institute,Africa,Egypt,2003,CO₂ emissions from energy (MtCO₂),131.9006107
Energy Institute,Africa,Other Northern Africa,2003,CO₂ emissions from energy (MtCO₂),61.73691878
Energy Institute,Africa,Eastern Africa,2003,CO₂ emissions from energy (MtCO₂),53.54005382
Energy Institute,Africa,Western Africa,2004,CO₂ emissions from energy (MtCO₂),84.47014734
Energy Institute,Africa,Middle Africa,2004,CO₂ emissions from energy (MtCO₂),21.79293405
Energy Institute,Africa,Other Northern Africa,2004,CO₂ emissions from energy (MtCO₂),65.2707089
Energy Institute,Africa,Eastern Africa,2004,CO₂ emissions from energy (MtCO₂),58.86069929
Energy Institute,Africa,South Africa,2004,CO₂ emissions from energy (MtCO₂),439.1445766
Energy Institute,Africa,Other Southern Africa,2004,CO₂ emissions from energy (MtCO₂),9.143907913
Energy Institute,Africa,Egypt,2004,CO₂ emissions from energy (MtCO₂),140.130955
Energy Institute,Africa,Algeria,2004,CO₂ emissions from energy (MtCO₂),74.30688326
Energy Institute,Africa,Morocco,2004,CO₂ emissions from energy (MtCO₂),40.1277983
Energy Institute,Africa,Western Africa,2005,CO₂ emissions from energy (MtCO₂),89.02549395
Energy Institute,Africa,Algeria,2005,CO₂ emissions from energy (MtCO₂),76.94545293
Energy Institute,Africa,Other Northern Africa,2005,CO₂ emissions from energy (MtCO₂),67.59304965
Energy Institute,Africa,Other Southern Africa,2005,CO₂ emissions from energy (MtCO₂),9.637443239
Energy Institute,Africa,Middle Africa,2005,CO₂ emissions from energy (MtCO₂),20.73111878
Energy Institute,Africa,Eastern Africa,2005,CO₂ emissions from energy (MtCO₂),61.79827109
Energy Institute,Africa,Egypt,2005,CO₂ emissions from energy (MtCO₂),144.1597457
Energy Institute,Africa,South Africa,2005,CO₂ emissions from energy (MtCO₂),421.6634586
Energy Institute,Africa,Morocco,2005,CO₂ emissions from energy (MtCO₂),43.93848044
Energy Institute,Africa,Middle Africa,2006,CO₂ emissions from energy (MtCO₂),23.38273097
Energy Institute,Africa,Egypt,2006,CO₂ emissions from energy (MtCO₂),150.043117
