source,region,country,year,metric_type,value
Energy Institute,CIS,Russian Federation,2021,Primary energy consumption (EJ),30.00728468
Energy Institute,CIS,Other CIS,2021,Primary energy consumption (EJ),0.837445475
Energy Institute,CIS,Belarus,2021,Primary energy consumption (EJ),1.101799498
Energy Institute,CIS,Uzbekistan,2021,Primary energy consumption (EJ),2.036787597
Energy Institute,CIS,Turkmenistan,2022,Primary energy consumption (EJ),1.6301122
Energy Institute,CIS,Azerbaijan,2022,Primary energy consumption (EJ),0.757030618
Energy Institute,CIS,Belarus,2022,Primary energy consumption (EJ),1.059597133
Energy Institute,CIS,USSR,2022,Primary energy consumption (EJ),
Energy Institute,CIS,Kazakhstan,2022,Primary energy consumption (EJ),2.94941809
Energy Institute,CIS,Russian Federation,2022,Primary energy consumption (EJ),31.07586381
Energy Institute,CIS,Other CIS,2022,Primary energy consumption (EJ),0.835119155
Energy Institute,CIS,Uzbekistan,2022,Primary energy consumption (EJ),2.119722429
Energy Institute,CIS,Belarus,2023,Primary energy consumption (EJ),1.065837965
Energy Institute,CIS,Azerbaijan,2023,Primary energy consumption (EJ),0.820255251
Energy Institute,CIS,Other CIS,2023,Primary energy consumption (EJ),0.857085199
Energy Institute,CIS,Kazakhstan,2023,Primary energy consumption (EJ),2.981108639
Energy Institute,CIS,Uzbekistan,2023,Primary energy consumption (EJ),2.104275358
Energy Institute,CIS,Turkmenistan,2023,Primary energy consumption (EJ),1.60182513
Energy Institute,CIS,USSR,2023,Primary energy consumption (EJ),
Energy Institute,CIS,Russian Federation,2023,Primary energy consumption (EJ),31.29117757
Energy Institute,Europe,Portugal,2000,Primary energy consumption (EJ),1.058502696
Energy Institute,Europe,Belgium,2000,Primary energy consumption (EJ),2.67605443
Energy Institute,Europe,Netherlands,2000,Primary energy consumption (EJ),3.624550031
Energy Institute,Europe,Norway,2000,Primary energy consumption (EJ),2.099438736
Energy Institute,Europe,Latvia,2000,Primary energy consumption (EJ),0.135915051
Energy Institute,Europe,Finland,2000,Primary energy consumption (EJ),1.292795248
Energy Institute,Europe,Poland,2000,Primary energy consumption (EJ),3.663088316
Energy Institute,Europe,France,2000,Primary energy consumption (EJ),11.22447266
Energy Institute,Europe,Germany,2000,Primary energy consumption (EJ),14.35744521
Energy Institute,Europe,Bulgaria,2000,Primary energy consumption (EJ),0.782557944
Energy Institute,Europe,Sweden,2000,Primary energy consumption (EJ),2.346418481
Energy Institute,Europe,Romania,2000,Primary energy consumption (EJ),1.513194915
Energy Institute,Europe,United Kingdom,2000,Primary energy consumption (EJ),9.590818744
Energy Institute,Europe,Ukraine,2000,Primary energy consumption (EJ),5.707643618
Energy Institute,Europe,Turkey,2000,Primary energy consumption (EJ),3.108743582
Energy Institute,Europe,Luxembourg,2000,Primary energy consumption (EJ),0.133935121
Energy Institute,Europe,Italy,2000,Primary energy consumption (EJ),7.557426661
Energy Institute,Europe,Switzerland,2000,Primary energy consumption (EJ),1.311610566
Energy Institute,Europe,Lithuania,2000,Primary energy consumption (EJ),0.282595021
Energy Institute,Europe,Denmark,2000,Primary energy consumption (EJ),0.85146984
Energy Institute,Europe,Slovakia,2000,Primary energy consumption (EJ),0.785689969
Energy Institute,Europe,Cyprus,2000,Primary energy consumption (EJ),0.108939979
Energy Institute,Europe,Slovenia,2000,Primary energy consumption (EJ),0.282472603
Energy Institute,Europe,North Macedonia,2000,Primary energy consumption (EJ),0.111051777
Energy Institute,Europe,Hungary,2000,Primary energy consumption (EJ),1.010888281
Energy Institute,Europe,Czech Republic,2000,Primary energy consumption (EJ),1.708213511
Energy Institute,Europe,Ireland,2000,Primary energy consumption (EJ),0.624055883
Energy Institute,Europe,Other Europe,2000,Primary energy consumption (EJ),1.323776369
Energy Institute,Europe,Croatia,2000,Primary energy consumption (EJ),0.347579345
Energy Institute,Europe,Greece,2000,Primary energy consumption (EJ),1.342987549
Energy Institute,Europe,Spain,2000,Primary energy consumption (EJ),5.491253272
Energy Institute,Europe,Iceland,2000,Primary energy consumption (EJ),0.119626621
Energy Institute,Europe,Austria,2000,Primary energy consumption (EJ),1.422614625
Energy Institute,Europe,Estonia,2000,Primary energy consumption (EJ),0.199786548
Energy Institute,Europe,Ireland,2001,Primary energy consumption (EJ),0.659403081
Energy Institute,Europe,France,2001,Primary energy consumption (EJ),11.31496716
Energy Institute,Europe,Lithuania,2001,Primary energy consumption (EJ),0.325253699
Energy Institute,Europe,Ukraine,2001,Primary energy consumption (EJ),5.62644115
Energy Institute,Europe,Spain,2001,Primary energy consumption (EJ),5.713481255
Energy Institute,Europe,Portugal,2001,Primary energy consumption (EJ),1.075598817
Energy Institute,Europe,Denmark,2001,Primary energy consumption (EJ),0.853979386
Energy Institute,Europe,Slovenia,2001,Primary energy consumption (EJ),0.296028069
Energy Institute,Europe,Czech Republic,2001,Primary energy consumption (EJ),1.746979098
Energy Institute,Europe,Belgium,2001,Primary energy consumption (EJ),2.652691503
Energy Institute,Europe,Croatia,2001,Primary energy consumption (EJ),0.365457417
Energy Institute,Europe,United Kingdom,2001,Primary energy consumption (EJ),9.690502428
Energy Institute,Europe,Luxembourg,2001,Primary energy consumption (EJ),0.143520093
Energy Institute,Europe,Slovakia,2001,Primary energy consumption (EJ),0.808409409
Energy Institute,Europe,Other Europe,2001,Primary energy consumption (EJ),1.38125161
Energy Institute,Europe,Latvia,2001,Primary energy consumption (EJ),0.146391997
Energy Institute,Europe,Norway,2001,Primary energy consumption (EJ),1.868974794
Energy Institute,Europe,Greece,2001,Primary energy consumption (EJ),1.353690803
Energy Institute,Europe,North Macedonia,2001,Primary energy consumption (EJ),0.10448844
Energy Institute,Europe,Bulgaria,2001,Primary energy consumption (EJ),0.80844236
Energy Institute,Europe,Iceland,2001,Primary energy consumption (EJ),0.120959394
Energy Institute,Europe,Romania,2001,Primary energy consumption (EJ),1.530378222
Energy Institute,Europe,Hungary,2001,Primary energy consumption (EJ),1.035519514
Energy Institute,Europe,Germany,2001,Primary energy consumption (EJ),14.62607696
Energy Institute,Europe,Sweden,2001,Primary energy consumption (EJ),2.504722754
Energy Institute,Europe,Cyprus,2001,Primary energy consumption (EJ),0.110194748
Energy Institute,Europe,Austria,2001,Primary energy consumption (EJ),1.463736497
Energy Institute,Europe,Estonia,2001,Primary energy consumption (EJ),0.20824487
Energy Institute,Europe,Netherlands,2001,Primary energy consumption (EJ),3.764006059
Energy Institute,Europe,Italy,2001,Primary energy consumption (EJ),7.551132612
Energy Institute,Europe,Switzerland,2001,Primary energy consumption (EJ),1.400855582
Energy Institute,Europe,Finland,2001,Primary energy consumption (EJ),1.320817135
Energy Institute,Europe,Turkey,2001,Primary energy consumption (EJ),2.824089836
Energy Institute,Europe,Poland,2001,Primary energy consumption (EJ),3.637643114
Energy Institute,Europe,Spain,2002,Primary energy consumption (EJ),5.812652841
Energy Institute,Europe,Greece,2002,Primary energy consumption (EJ),1.354934048
Energy Institute,Europe,Bulgaria,2002,Primary energy consumption (EJ),0.784218155
Energy Institute,Europe,Turkey,2002,Primary energy consumption (EJ),3.093070978
Energy Institute,Europe,Austria,2002,Primary energy consumption (EJ),1.464581348
Energy Institute,Europe,Portugal,2002,Primary energy consumption (EJ),1.068809329
Energy Institute,Europe,Iceland,2002,Primary energy consumption (EJ),0.125680902
Energy Institute,Europe,Ukraine,2002,Primary energy consumption (EJ),5.59165595
Energy Institute,Europe,Slovenia,2002,Primary energy consumption (EJ),0.294479716
Energy Institute,Europe,Czech Republic,2002,Primary energy consumption (EJ),1.752323581
Energy Institute,Europe,Germany,2002,Primary energy consumption (EJ),14.4422026
Energy Institute,Europe,Sweden,2002,Primary energy consumption (EJ),2.338100614
Energy Institute,Europe,North Macedonia,2002,Primary energy consumption (EJ),0.10210138
Energy Institute,Europe,Italy,2002,Primary energy consumption (EJ),7.500067525
Energy Institute,Europe,Belgium,2002,Primary energy consumption (EJ),2.640508108
Energy Institute,Europe,Finland,2002,Primary energy consumption (EJ),1.327565141
Energy Institute,Europe,Lithuania,2002,Primary energy consumption (EJ),0.352715188
Energy Institute,Europe,France,2002,Primary energy consumption (EJ),11.22811047
Energy Institute,Europe,Croatia,2002,Primary energy consumption (EJ),0.365839604
Energy Institute,Europe,Denmark,2002,Primary energy consumption (EJ),0.852319633
Energy Institute,Europe,Hungary,2002,Primary energy consumption (EJ),1.011283806
Energy Institute,Europe,Netherlands,2002,Primary energy consumption (EJ),3.765819988
Energy Institute,Europe,Romania,2002,Primary energy consumption (EJ),1.588704513
Energy Institute,Europe,Switzerland,2002,Primary energy consumption (EJ),1.304079766
Energy Institute,Europe,Poland,2002,Primary energy consumption (EJ),3.59848528
Energy Institute,Europe,Luxembourg,2002,Primary energy consumption (EJ),0.156895739
Energy Institute,Europe,Latvia,2002,Primary energy consumption (EJ),0.14768078
Energy Institute,Europe,Cyprus,2002,Primary energy consumption (EJ),0.108669369
Energy Institute,Europe,United Kingdom,2002,Primary energy consumption (EJ),9.471024532
Energy Institute,Europe,Estonia,2002,Primary energy consumption (EJ),0.207385434
Energy Institute,Europe,Other Europe,2002,Primary energy consumption (EJ),1.446580858
Energy Institute,Europe,Ireland,2002,Primary energy consumption (EJ),0.652874312
Energy Institute,Europe,Norway,2002,Primary energy consumption (EJ),1.956374844
Energy Institute,Europe,Slovakia,2002,Primary energy consumption (EJ),0.815136518
Energy Institute,Europe,Sweden,2003,Primary energy consumption (EJ),2.19325433
Energy Institute,Europe,Hungary,2003,Primary energy consumption (EJ),1.023793616
Energy Institute,Europe,Italy,2003,Primary energy consumption (EJ),7.739224359
Energy Institute,Europe,Iceland,2003,Primary energy consumption (EJ),0.126311007
Energy Institute,Europe,Ukraine,2003,Primary energy consumption (EJ),5.730939992
Energy Institute,Europe,Slovakia,2003,Primary energy consumption (EJ),0.791578728
Energy Institute,Europe,Lithuania,2003,Primary energy consumption (EJ),0.368029337
Energy Institute,Europe,Romania,2003,Primary energy consumption (EJ),1.588480169
Energy Institute,Europe,Estonia,2003,Primary energy consumption (EJ),0.226136211
Energy Institute,Europe,Bulgaria,2003,Primary energy consumption (EJ),0.811269235
Energy Institute,Europe,Turkey,2003,Primary energy consumption (EJ),3.273903526
Energy Institute,Europe,France,2003,Primary energy consumption (EJ),11.35095051
Energy Institute,Europe,Cyprus,2003,Primary energy consumption (EJ),0.115517883
Energy Institute,Europe,Ireland,2003,Primary energy consumption (EJ),0.636676847
Energy Institute,Europe,Slovenia,2003,Primary energy consumption (EJ),0.288854438
Energy Institute,Europe,United Kingdom,2003,Primary energy consumption (EJ),9.607443398
Energy Institute,Europe,Austria,2003,Primary energy consumption (EJ),1.467732929
Energy Institute,Europe,Portugal,2003,Primary energy consumption (EJ),1.098636247
Energy Institute,Europe,Other Europe,2003,Primary energy consumption (EJ),1.526628377
Energy Institute,Europe,Norway,2003,Primary energy consumption (EJ),1.72774937
Energy Institute,Europe,Latvia,2003,Primary energy consumption (EJ),0.145867742
Energy Institute,Europe,Luxembourg,2003,Primary energy consumption (EJ),0.16453404
Energy Institute,Europe,Poland,2003,Primary energy consumption (EJ),3.723144122
Energy Institute,Europe,Netherlands,2003,Primary energy consumption (EJ),3.791074383
Energy Institute,Europe,Denmark,2003,Primary energy consumption (EJ),0.918837208
Energy Institute,Europe,Switzerland,2003,Primary energy consumption (EJ),1.29009331
Energy Institute,Europe,Greece,2003,Primary energy consumption (EJ),1.433937772
Energy Institute,Europe,Croatia,2003,Primary energy consumption (EJ),0.382750567
Energy Institute,Europe,Belgium,2003,Primary energy consumption (EJ),2.742087665
Energy Institute,Europe,Czech Republic,2003,Primary energy consumption (EJ),1.852380555
Energy Institute,Europe,Germany,2003,Primary energy consumption (EJ),14.43769551
Energy Institute,Europe,Finland,2003,Primary energy consumption (EJ),1.421739729
Energy Institute,Europe,Spain,2003,Primary energy consumption (EJ),6.101211697
Energy Institute,Europe,North Macedonia,2003,Primary energy consumption (EJ),0.115112182
Energy Institute,Europe,United Kingdom,2004,Primary energy consumption (EJ),9.686346675
Energy Institute,Europe,Other Europe,2004,Primary energy consumption (EJ),1.658013764
Energy Institute,Europe,Slovakia,2004,Primary energy consumption (EJ),0.774154849
Energy Institute,Europe,Latvia,2004,Primary energy consumption (EJ),0.164000296
Energy Institute,Europe,Hungary,2004,Primary energy consumption (EJ),1.040136345
Energy Institute,Europe,Italy,2004,Primary energy consumption (EJ),7.911071455
Energy Institute,Europe,Sweden,2004,Primary energy consumption (EJ),2.392548333
Energy Institute,Europe,Bulgaria,2004,Primary energy consumption (EJ),0.784494138
Energy Institute,Europe,Austria,2004,Primary energy consumption (EJ),1.52084681
Energy Institute,Europe,Greece,2004,Primary energy consumption (EJ),1.433636581
Energy Institute,Europe,Turkey,2004,Primary energy consumption (EJ),3.505829074
Energy Institute,Europe,Romania,2004,Primary energy consumption (EJ),1.647447375
Energy Institute,Europe,Croatia,2004,Primary energy consumption (EJ),0.397947851
Energy Institute,Europe,Germany,2004,Primary energy consumption (EJ),14.43561564
Energy Institute,Europe,Netherlands,2004,Primary energy consumption (EJ),3.919479338
Energy Institute,Europe,Ireland,2004,Primary energy consumption (EJ),0.649302793
Energy Institute,Europe,Switzerland,2004,Primary energy consumption (EJ),1.285770386
Energy Institute,Europe,France,2004,Primary energy consumption (EJ),11.44846764
Energy Institute,Europe,Ukraine,2004,Primary energy consumption (EJ),5.709138663
Energy Institute,Europe,Slovenia,2004,Primary energy consumption (EJ),0.306515411
Energy Institute,Europe,Estonia,2004,Primary energy consumption (EJ),0.230783396
Energy Institute,Europe,Portugal,2004,Primary energy consumption (EJ),1.075505115
Energy Institute,Europe,Belgium,2004,Primary energy consumption (EJ),2.752631844
Energy Institute,Europe,North Macedonia,2004,Primary energy consumption (EJ),0.11367747
Energy Institute,Europe,Czech Republic,2004,Primary energy consumption (EJ),1.900168294
Energy Institute,Europe,Iceland,2004,Primary energy consumption (EJ),0.128810883
Energy Institute,Europe,Spain,2004,Primary energy consumption (EJ),6.280053526
Energy Institute,Europe,Lithuania,2004,Primary energy consumption (EJ),0.372119833
Energy Institute,Europe,Denmark,2004,Primary energy consumption (EJ),0.869946329
Energy Institute,Europe,Norway,2004,Primary energy consumption (EJ),1.751396776
Energy Institute,Europe,Finland,2004,Primary energy consumption (EJ),1.415714236
Energy Institute,Europe,Luxembourg,2004,Primary energy consumption (EJ),0.1864072
Energy Institute,Europe,Cyprus,2004,Primary energy consumption (EJ),0.112422109
Energy Institute,Europe,Poland,2004,Primary energy consumption (EJ),3.748386985
Energy Institute,Europe,Luxembourg,2005,Primary energy consumption (EJ),0.189190685
Energy Institute,Europe,Belgium,2005,Primary energy consumption (EJ),2.722024192
Energy Institute,Europe,Germany,2005,Primary energy consumption (EJ),14.26548671
