source,iso2,year,metric_type,value_tj,value_ej
Eurostat,SK,2009,PEC_EED,649818.459,0.649818459
Eurostat,SK,2010,PEC_EED,727474.776,0.727474776
Eurostat,SK,2011,PEC_EED,696656.596,0.696656596
Eurostat,SK,2012,PEC_EED,683985.006,0.683985006
Eurostat,SK,2013,PEC_EED,686014.992,0.686014992
Eurostat,SK,2014,PEC_EED,636497.719,0.636497719
Eurostat,SK,2015,PEC_EED,661664.363,0.661664363
Eurostat,SK,2016,PEC_EED,670970.439,0.670970439
Eurostat,SK,2017,PEC_EED,702712.322,0.702712322
Eurostat,SK,2018,PEC_EED,681556.469,0.681556469
Eurostat,SK,2019,PEC_EED,668982.195,0.668982195
Eurostat,SK,2020,PEC_EED,635425.052,0.635425052
Eurostat,SK,2021,PEC_EED,688119.798,0.688119798
Eurostat,SK,2022,PEC_EED,644854.444,0.644854444
Eurostat,SK,2023,PEC_EED,638889.341,0.638889341
Eurostat,TR,1990,PEC_EED,2049857.007,2.049857007
Eurostat,TR,1991,PEC_EED,2018650.947,2.018650947
Eurostat,TR,1992,PEC_EED,2098351.585,2.098351585
Eurostat,TR,1993,PEC_EED,2212555.027,2.212555027
Eurostat,TR,1994,PEC_EED,2201440.091,2.201440091
Eurostat,TR,1995,PEC_EED,2400800.374,2.400800374
Eurostat,TR,1996,PEC_EED,2636512.072,2.636512072
Eurostat,TR,1997,PEC_EED,2771747.736,2.771747736
Eurostat,TR,1998,PEC_EED,2783003.781,2.783003781
Eurostat,TR,1999,PEC_EED,2784267.624,2.784267624
Eurostat,TR,2000,PEC_EED,3087570.224,3.087570224
Eurostat,TR,2001,PEC_EED,2826833.469,2.826833469
Eurostat,TR,2002,PEC_EED,2981009.55,2.98100955
Eurostat,TR,2003,PEC_EED,3176739.058,3.176739058
Eurostat,TR,2004,PEC_EED,3243509.723,3.243509723
Eurostat,TR,2005,PEC_EED,3384838.068,3.384838068
Eurostat,TR,2006,PEC_EED,3689996.848,3.689996848
Eurostat,TR,2007,PEC_EED,4004526.969,4.004526969
Eurostat,TR,2008,PEC_EED,3943599.123,3.943599123
Eurostat,TR,2009,PEC_EED,3892792.297,3.892792297
Eurostat,TR,2010,PEC_EED,4114214.617,4.114214617
Eurostat,TR,2011,PEC_EED,4465654.025,4.465654025
Eurostat,TR,2012,PEC_EED,4632441.203,4.632441203
Eurostat,TR,2013,PEC_EED,4471678.825,4.471678825
Eurostat,TR,2014,PEC_EED,4886980.662,4.886980662
Eurostat,TR,2015,PEC_EED,5248519.83,5.24851983
Eurostat,TR,2016,PEC_EED,5507294.692,5.507294692
Eurostat,TR,2017,PEC_EED,6092631.486,6.092631486
Eurostat,TR,2018,PEC_EED,6004503.458,6.004503458
Eurostat,TR,2019,PEC_EED,6063349.31,6.06334931
Eurostat,TR,2020,PEC_EED,5927008.547,5.927008547
Eurostat,TR,2021,PEC_EED,6535652.259,6.535652259
Eurostat,TR,2022,PEC_EED,6467090.075,6.467090075
Eurostat,TR,2023,PEC_EED,6564379.095,6.564379095
Eurostat,XK,1990,PEC_EED,,
Eurostat,XK,1991,PEC_EED,,
Eurostat,XK,1992,PEC_EED,,
Eurostat,XK,1993,PEC_EED,,
Eurostat,XK,1994,PEC_EED,,
Eurostat,XK,1995,PEC_EED,,
Eurostat,XK,1996,PEC_EED,,
Eurostat,XK,1997,PEC_EED,,
Eurostat,XK,1998,PEC_EED,,
Eurostat,XK,1999,PEC_EED,,
Eurostat,XK,2000,PEC_EED,64541.998,0.064541998
Eurostat,XK,2001,PEC_EED,79480.266,0.079480266
Eurostat,XK,2002,PEC_EED,79140.178,0.079140178
Eurostat,XK,2003,PEC_EED,83331.967,0.083331967
Eurostat,XK,2004,PEC_EED,83803.705,0.083803705
Eurostat,XK,2005,PEC_EED,81338.959,0.081338959
Eurostat,XK,2006,PEC_EED,82204.435,0.082204435
Eurostat,XK,2007,PEC_EED,85499.292,0.085499292
Eurostat,XK,2008,PEC_EED,92615.808,0.092615808
Eurostat,XK,2009,PEC_EED,102529.934,0.102529934
Eurostat,XK,2010,PEC_EED,105077.618,0.105077618
Eurostat,XK,2011,PEC_EED,104240.821,0.104240821
Eurostat,XK,2012,PEC_EED,98162.266,0.098162266
Eurostat,XK,2013,PEC_EED,95020.914,0.095020914
Eurostat,XK,2014,PEC_EED,91421.645,0.091421645
Eurostat,XK,2015,PEC_EED,103667.575,0.103667575
Eurostat,XK,2016,PEC_EED,111472.086,0.111472086
Eurostat,XK,2017,PEC_EED,105855.102,0.105855102
Eurostat,XK,2018,PEC_EED,106398.74,0.10639874
Eurostat,XK,2019,PEC_EED,109617.253,0.109617253
Eurostat,XK,2020,PEC_EED,109475.035,0.109475035
Eurostat,XK,2021,PEC_EED,118262.877,0.118262877
Eurostat,XK,2022,PEC_EED,110351.398,0.110351398
Eurostat,XK,2023,PEC_EED,105124.196,0.105124196
